Track,Artist,Track Score,Spotify Streams,Release Date,Album Name
Late Night Talking,Harry Styles,1.4183465848003856,0.9514622945156788,0.3650619319732823,Harry's House
Miss You,Oliver Tree,1.4131550433881488,0.3417480012692072,0.4229218437740052,Miss You
girls like me don't cry,thï¿½ï,1.4131550433881488,-0.7010906189661318,0.469510344184977,Girls Like Me Don't Cry
Yummy Fruits and Vegetables,D Billions,1.4131550433881488,-0.8267083683290558,-0.06851169281914828,Yummy Fruits and Vegetables
Dakiti,Bad Bunny,1.4105592726820304,2.8428787357535357,-0.2886799286322889,Dakiti
Starboy,The Weeknd,1.4001761898575573,5.282243934702376,-1.1873871301084535,Starboy
Sorry,Justin Bieber,1.4001761898575573,3.0500339584277403,-1.4391153178128975,Sorry
Calling My Phone,Lil Tjay,1.4001761898575573,0.6123466681189587,0.017902461168944464,Calling My Phone
Pink Venom,BLACKPINK,1.3975804191514387,0.5369442408051174,0.43344182773777307,Pink Venom
I Can Do It With a Broken Heart,Taylor Swift,1.382005794914729,-0.3658300539748642,0.8903097027356894,THE TORTURED POETS DEPARTMENT
death bed (coffee for your head),Powfu,1.3768142535024923,2.2456066235999668,-0.5336452695028823,"Some Boring, Love Stories, Pt. 2"
Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,1.3690269413841374,0.43732803784974267,0.5123417074660317,HEROES & VILLAINS
MELTDOWN (feat. Drake),Travis Scott,1.3638353999719008,-0.18525708972267904,0.690430007424101,MELTDOWN (feat. Drake)
Moscow Mule,Bad Bunny,1.358643858559664,1.22708770342151,0.35454194800951444,Un Verano Sin Ti
Something Just Like This,The Chainsmokers,1.356048087853546,3.9920536261488997,-1.072418733932991,Something Just Like This
7 rings,Ariana Grande,1.3534523171474278,3.371391832459809,-0.5501766728745174,7 rings
Moonlight,Kali Uchis,1.332686151498481,0.4721009367936869,0.5754616112486385,Moonlight
Savage Love (Laxed - Siren Beat),Jawsh 685,1.332686151498481,1.2456743531561505,-0.16694868562297566,Savage Love (Laxed - Siren Beat)
Bidi Bidi Bom Bom (Remasterizado 2024/30th Anniversary),Selena,1.3300903807923627,-0.7229604110738381,0.8700211622341373,Amor Prohibido (Remasterizado 2024/30th Anniversary)
God's Plan,Drake,1.3274946100862446,3.8681713075768895,-0.8229448285064971,Diplomatic Immunity
Sunroof,Nicky Youre,1.3119199858495345,0.8029980893696815,0.23356213242618462,Sunroof
La Vï¿½ï¿½c,Xavi,1.3041326737311798,0.13694499045807149,0.7077128382217196,La Vï¿½ï¿½c
MY EYES,Travis Scott,1.3015369030250616,-0.08219861073559666,0.6911814348500844,UTOPIA
WORK,ATEEZ,1.2963453616128249,-0.8121565067705417,0.9226210820529763,GOLDEN HOUR : Part.1
Despacito - Remix,Luis Fonsi,1.291153820200588,2.3513104027084397,-1.0318416529298866,Despacito Feat. Justin Bieber (Remix)
Ghost,Justin Bieber,1.291153820200588,2.116413373568046,0.044202421078363995,Justice
Dior,Pop Smoke,1.28855804949447,1.1572321414423579,-0.4081568893636519,Meet The Woo
New Baby Shark,Pinkfong,1.2833665080822332,0.5078821125425,0.46500177962907646,Pinkfong & Baby Shark's Space Adventure Songs
Breakeven,The Script,1.2807707373761148,0.7644956825515314,0.8955696947175734,Breakeven (Official 4K Video)
Una Noche en Medellï¿½,Cris Mj,1.2703876545516417,0.7281388785212356,0.27564206828125587,Una Noche en Medellï¿½
SAD!,XXXTENTACION,1.265196113139405,3.289741365428192,-0.7921363040411771,SAD!
Primera Cita,Carin Leon,1.265196113139405,0.2797618499246869,0.6167901196777263,La Primera Cita - Single
Efecto,Bad Bunny,1.2548130303149316,1.5720870922991632,0.35454194800951444,Un Verano Sin Ti
Bï¿½ï¿½nï¿½ï¿½ï¿½ï¿½os Que Nï¿½ï¿½o Tï¿½ï¿½m Fim (Co,Isadora Pompeo,1.2418341767843402,-0.6535321129845569,0.7693298871523596,Bï¿½ï¿½nï¿½ï¿½ï¿½ï¿½os Que Nï¿½ï¿½o Tï¿½ï¿½m Fim (Co
Slow It Down,Benson Boone,1.2366426353721038,-0.45454586413688103,0.8700211622341373,Slow It Down
Yonaguni,Bad Bunny,1.215876469723157,1.7668560790896664,0.10206233287908696,Yonaguni
Heathens,Twenty One Pilots,1.215876469723157,2.4700026273861106,-1.2610270178548282,Heathens
Whoopty,CJ,1.215876469723157,0.6097448852720156,-0.11434876580413661,Whoopty
Super Shy,NewJeans,1.2106849283109207,0.18589761130434612,0.6754014589044327,NewJeans 'Super Shy'
Happier,Marshmello,1.197706074780329,3.1509751415654885,-0.6666479239019467,Happier - Single
HARLEY QUINN,Fuerza Regida,1.1925145333680924,0.02767035792208293,0.7527984837807244,HARLEY QUINN - Single
Baby Don't Hurt Me,David Guetta,1.1925145333680924,0.11486916507245626,0.6070215631399419,Baby Don't Hurt Me - Single
Butter,BTS,1.1873229919558557,1.505592604072308,0.09154234891531915,Butter
Cinderella,Future,1.1795356798375007,-0.5989065420528967,0.8700211622341373,WE DON'T TRUST YOU
Calma - Remix,Pedro Capï¿,1.1795356798375007,1.3120129656226687,-0.629076552602776,Calma (Remix)
"CAN'T STOP THE FEELING! (Original Song From Dreamworks Animation's ""Trolls"")",Justin Timberlake,1.1769399091313824,2.3884724555561503,-1.2918355423201482,"CAN'T STOP THE FEELING! (Original Song From Dreamworks Animation's ""Trolls"")"
Say So,Doja Cat,1.1743441384252642,1.396556034003719,-0.3300084370613768,Hot Pink
Ransom,Lil Tecca,1.1691525970130274,1.6876145046649422,-0.4569996720525739,Ransom
Romantic Homicide,d4vd,1.1691525970130274,1.279973861273793,0.4108990049582706,Romantic Homicide
Pink Skies,Zach Bryan,1.1665568263069093,-0.7190901783380818,0.9173610900710925,Pink Skies
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,1.1639610556007907,2.0073415071246083,-1.1655957347549344,Rockabye (feat. Sean Paul & Anne-Marie)
Danza Kuduro - Cover,MUSIC LAB JPN,1.1639610556007907,2.191823564858463,0.7738384517082602,A collection of Western music that will get you excited
Rich Men North of Richmond,Oliver Anthony Music,1.1613652848946725,-0.43238448641608,0.7017014188138523,Rich Men North of Richmond - Single
BESO,ROSALï¿½,1.156173743482436,0.37113696879932284,0.5965015791761742,RR
MTG QUEM Nï¿½ï¿½O QUER SO,DJ TOPO,1.1509822020701992,-0.7358854297836798,0.9068411061073246,MTG QUEM Nï¿½ï¿½O QUER SOU EU - Si
Que Vuelvas,Carin Leon,1.1509822020701992,0.44107301795478,0.5176016994479156,Que Vuelvas - Single
Just Wanna Rock,Lil Uzi Vert,1.1431948899518443,0.40516016664917154,0.47777604587079453,Just Wanna Rock
Mood Swings (feat. Lil Tjay),Pop Smoke,1.1431948899518443,0.62711557925803,-0.15041728225134054,Shoot For The Stars Aim For The Moon
Fuck Love (feat. Trippie Redd),XXXTENTACION,1.1380033485396077,2.169246101145167,-0.9341560875520426,17
Rich Flex,Drake,1.1354075778334893,0.6777458264179426,0.49130173953849604,Her Loss
Standing Next to You,Jung Kook,1.1354075778334893,0.4243785644710983,0.7648213225964592,GOLDEN
Congratulations,Post Malone,1.1302160364212528,2.855611283998137,-1.1550757507911666,Congratulations
Do It To It,ACRAZE,1.1276202657151346,0.6642691121630243,0.15992224467980992,Do It To It
Tusa,KAROL G,1.1276202657151346,1.9505118342562298,-0.3300084370613768,Tusa
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,1.117237182890661,1.2481122213694025,-0.15041728225134054,Shoot For The Stars Aim For The Moon
Good Good,USHER,1.114641412184543,-0.7310068273725213,0.6964414268319683,Good Good
Austin,Dasha,1.1120456414784246,-0.32386522750635494,0.7753413065602269,Austin - Single
Search & Rescue,Drake,1.1120456414784246,-0.2034402541387696,0.6070215631399419,Search & Rescue
TULUM,Peso Pluma,1.1120456414784246,-0.10625339759652014,0.668638612070582,TULUM
Shivers,Ed Sheeran,1.1068541000661882,2.081545854410054,-0.2886799286322889,#NAME?
Coup du marteau,Tam Sir,1.1042583293600696,-0.7846707035013561,0.7911212825058787,Coup du marteau
Adderall (Corvette Corvette),Popp Hunna,1.0990667879478329,-0.6631032052583369,-0.07302025737504877,Adderall (Corvette Corvette)
Full Senyum Sayang,Evan Loss,1.0964710172417147,-0.7969971679098886,0.3485305286016471,Full Senyum Sayang
Sunroof,Nicky Youre,1.0912794758294782,0.8235117413737144,0.23882212440806852,Sunroof
Los del Espacio,LIT killah,1.0783006222988865,-0.13649904007310554,0.6483500715690298,Los del Espacio - Single
Taste (feat. Offset),Tyga,1.07310908088665,1.6915772104480187,-0.7357792470924209,Taste (feat. Offset)
MAMIII,Becky G,1.07310908088665,0.8625996096054027,0.29067061680092415,MAMIII
Until I Found You,Stephen Sanchez,1.0705133101805318,1.0644165801662395,0.16893937379161092,Until I Found You
exes,Tate McRae,1.0705133101805318,-0.23085248165673122,0.7753413065602269,exes
Banana (feat. Shaggy),Conkarah,1.0627259980621768,-0.7794437214312284,-0.39237691341800024,Banana (feat. Shaggy)
Stick Season,Noah Kahan,1.0601302273560582,0.9630263772875123,0.4018818758464696,Stick Season
Need To Know,Doja Cat,1.05753445664994,1.3571905460297191,0.10732232486097086,Need To Know
kompa pasiï¿½,ýýýýýýýýýý,1.05753445664994,-0.7762663158750347,0.885801138179789,kompa pasiï¿½
Quï¿½ï¿½ Ago,Yuridia,1.05753445664994,-0.09845281888627634,0.4800303281487448,Pa' Luego Es Tarde
Last Last,Burna Boy,1.054938685943822,-0.06810200981789284,0.3590505125654149,Last Last
Ngopi Maszeh,Happy Asmara,1.0497471445315851,-0.8160591643242603,0.5559244981730698,Ngopi Maszeh
500lbs,Lil Tecca,1.0471513738254667,-0.17980318221949332,0.6859214428682006,500lbs
Knife Talk (with 21 Savage ft. Project Pat),Drake,1.0471513738254667,0.5298539842254808,0.17044222864357775,Certified Lover Boy
BILLIE EILISH.,Armani White,1.0445556031193486,-0.16339775669442194,0.36431050454729885,BILLIE EILISH.
ýýýýýýýýýýýý,YOASOBI,1.0393640617071118,-0.1687037288678593,0.610778700269859,ýýýýýýýýýýýý
Lï¿½ï¿½ï¿½AMOUR DE ,Billie Eilish,1.034172520294875,-0.6738909219485819,0.9121010980892085,HIT ME HARD AND SOFT
Thinkinï¿½ï¿½ï¿½ B,Morgan Wallen,1.031576749588757,-0.0762792806978578,0.5807216032305225,One Thing At A Time
Madonna,Natanael Cano,1.0263852081765203,-0.3242091475223198,0.8595011782703694,Madonna - Single
deja vu,Olivia Rodrigo,1.0263852081765203,2.1538314927647226,0.05397097761614839,deja vu
6. A.M.,Azul,1.0211936667642836,-0.8309797664774428,0.4702617716109604,Motion is Emotion
CONTIGO (with Tiï¿½ï¿½,KAROL G,1.0185978960581654,-0.5297733846607213,0.8429697748987343,CONTIGO (with Tiï¿½ï¿½
Sequï¿½ï¿½ncia da,TRASHXRL,1.0134063546459287,-0.5549143592742277,0.6303158133454279,Sequï¿½ï¿½ncia da
WILDFLOWER,Billie Eilish,1.0134063546459287,-0.6436834344018573,0.9121010980892085,HIT ME HARD AND SOFT
Doja,Central Cee,1.005619042527574,0.4255930584375318,0.41165043238425403,Doja
Kill This Love,BLACKPINK,1.0030232718214558,0.6936562074231907,-0.49306818849977785,Kill This Love
Lan,Zeynep Bastï¿½,1.0004275011153372,-0.6800734545070583,0.8595011782703694,Lan - Single
"Good Luck, Babe!",Chappell Roan,0.997831730409219,-0.5035388985243839,0.880541146197905,"Good Luck, Babe!"
Sweet but Psycho,Ava Max,0.9952359597031004,2.268555404136522,-0.6658964964759634,Sweet but Psycho
Hey Mor,Ozuna,0.9952359597031004,1.0006706158010188,0.469510344184977,Hey Mor
Ferrari,James Hype,0.9952359597031004,0.3317759534702018,0.31546772185837685,Ferrari
Falling,Trevor Daniel,0.9926401889969823,2.152063939913785,-0.629076552602776,Falling
positions,Ariana Grande,0.9926401889969823,1.8303719529940576,-0.06625741054119803,positions
Where Are You Now,Lost Frequencies,0.9900444182908641,1.4412432245620703,0.1441422687341582,Where Are You Now
Amor Prohibido - Remasterizado 2024/30th Anniversary,Selena,0.9900444182908641,-0.2697149716784446,0.8700211622341373,Amor Prohibido (Remasterizado 2024/30th Anniversary)
Save Your Tears,The Weeknd,0.9900444182908641,2.8755032105028273,-0.22931716197959912,After Hours
Happier Than Ever,Billie Eilish,0.9900444182908641,1.6242885937213947,0.1441422687341582,Happier Than Ever
This Is What You Came For,Calvin Harris,0.9874486475847456,2.4135261188665718,-1.297095534302032,This Is What You Came For
China,Anuel AA,0.9796613354663908,1.3571900222399118,-0.41341688134553584,China
"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,0.9796613354663908,0.5794889174495488,-2.209328429445898,Frozen (Original Motion Picture Soundtrack / Deluxe Edition)
Moonlight,XXXTENTACION,0.9796613354663908,2.6710390266876156,-0.7816163200774092,?
I Had Some Help (feat. Morgan Wallen),Post Malone,0.9770655647602726,-0.36647994339210604,0.9068411061073246,I Had Some Help
Smart,LE SSERAFIM,0.974469794054154,-0.5351768968977703,0.845975484602668,EASY
That's What I Like,Bruno Mars,0.974469794054154,3.023999357540014,-1.1453071942533821,24K Magic
Commando,Mavokali,0.9562993991113258,-0.7907374097882334,0.46349892477710963,Commando - Single
The Business,Tiï¿½ï¿,0.948512086992971,1.3823739457602027,-0.0940602253025844,The Business
Ride It,Regard,0.9459163162868528,1.675459759729711,-0.4081568893636519,Ride It
Mwaki,Zerb,0.9381290041684979,-0.6058006449219465,0.7370185078350727,SURRENDER
BICHOTA,KAROL G,0.9355332334623794,0.7814204085222879,-0.06625741054119803,BICHOTA
Renklensin,Reynmen,0.9355332334623794,-0.7289347817617845,0.8910611301616729,Renklensin - Single
Bad idea,Kurochuu,0.9303416920501427,-0.670865749770413,0.9293839288868271,Missing
The Hills,The Weeknd,0.9277459213440246,3.4535832257694725,-1.5510780042844263,The Hills
Seven (feat. Latto) (Clean Ver.),Jung Kook,0.9251501506379064,2.2775008982097242,0.6806614508863167,Seven (feat. Latto)
SKINNY,Billie Eilish,0.9225543799317878,-0.6875667654859708,0.9121010980892085,HIT ME HARD AND SOFT
Te Felicito,Shakira,0.914767067813433,0.5055982831104385,0.34327053661976326,Te Felicito
Que Onda,Calle 24,0.9121712971073148,0.3624945354222977,0.7159785399075371,Que Onda - Single
Stumblin' In,CYRIL,0.9121712971073148,-0.49519077000966566,0.7700813145783431,Stumblin' In
A Bar Song (Tipsy),Shaboozey,0.9095755264011962,-0.2516026061846353,0.885801138179789,A Bar Song (Tipsy)
STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,0.9043839849889596,-0.03570488213388026,0.45899036022120915,STAR WALKIN' (League of Legends Worlds Anthem) - Single
Desesperados,Rauw Alejandro,0.9043839849889596,1.0663270607677753,0.24408211638995242,VICE VERSA
"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,0.9043839849889596,-0.4148593840241531,0.8159183875633313,"Young Miko: Bzrp Music Sessions, Vol. 58"
Sugar,Maroon 5,0.9043839849889596,2.5831113734500826,-1.754714836725932,V (Deluxe)
I DONï¿½ï¿½ï¿½T WANNA DO THIS A,Juliï¿½ï¿½n Kh,0.9017882142828414,0.2174239031429863,0.8670154525302036,King of the Dead
Igual Que Un ï¿½ï¿½ngel (with Peso Pl,Kali Uchis,0.8965966728706047,-0.3414261091999033,0.8174212424152982,ORQUï¿½ï¿½
"Jhoome Jo Pathaan (From ""Pathaan"") [Arabic Version]",Abd El Fattah Grini,0.8940009021644866,-0.8272796967048512,0.5446530867833185,"Jhoome Jo Pathaan (From ""Pathaan"") [Arabic Version] - Single"
Old Town Road - Remix,Lil Nas X,0.8940009021644866,2.0054811840406446,-0.4923167610737944,Old Town Road
Let Me Love You,DJ Snake,0.8940009021644866,3.1569316365332045,-1.2234556465556574,Encore
Envolver,Anitta,0.8940009021644866,0.34892170202292594,0.22229072103643338,Envolver - Single
Oublie-moi,Emkal,0.8888093607522498,-0.7975615811457819,0.45448179566530866,Oublie-moi
Malohat,Xamdam Sobirov,0.8862135900461316,-0.8308417608651043,0.8918125575876563,Malohat
MAESTRO,SEVENTEEN,0.881022048633895,-0.765518856703522,0.8985754044215071,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE'
NUEVA VIDA,Peso Pluma,0.8784262779277765,-0.3601935722904564,0.6641300475146815,Gï¿½ï¿½N
you broke me first,Tate McRae,0.8784262779277765,1.8426969723370934,-0.2082771940520635,you broke me first
Relationship (feat. Future),Young Thug,0.8758305072216582,0.021489894519086325,-0.9867560073708816,Beautiful Thugger Girls
Beggin',Mï¿½ï¿½ne,0.8732347365155401,2.1432772135893234,-0.855256207823784,Chosen
Faint,Linkin Park,0.8732347365155401,0.41350158991139263,0.885801138179789,Papercuts
Pretty - Sped Up,MEYY,0.8732347365155401,-0.8275136598669154,0.6528586361249302,Pretty
Hawï¿½,Maluma,0.8706389658094216,1.5635672796019462,-0.13088016917577175,Hawï¿½
LA FALDA,Myke Towers,0.8706389658094216,-0.14856955143472236,0.779098443690144,LA FALDA - Single
act ii: date @ 8,4batz,0.8706389658094216,-0.5461202497423768,0.7903698550798952,act ii: date @ 8
Cradles,Sub Urban,0.8680431951033034,0.5381111311936423,-0.5606966568382852,Cradles
Roses - Imanbek Remix,SAINt JHN,0.8680431951033034,2.750035198157996,-0.47052536572027537,Roses (Imanbek Remix)
Angel Numbers / Ten Toes,Chris Brown,0.8654474243971849,-0.4974556928585779,0.7700813145783431,11:11
Never Lose Me,Flo Milli,0.8654474243971849,-0.3143756681310839,0.7851098630980113,Never Lose Me - Single
Reggaeton Champagne,Bellakath,0.8654474243971849,-0.41412349092093403,0.7430299272429401,Kittyponeo
MASHA ULTRAFUNK,HISTED,0.8602558829849486,-0.7707362359605165,0.8595011782703694,MASHA ULTRAFUNK
Under The Influence,Chris Brown,0.8602558829849486,1.4903363492380266,-0.35555696954481286,Indigo (Extended)
Life Goes On,Oliver Tree,0.85766011227883,0.22445470214985624,-0.13989729828757272,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)"
Si Una Vez (Remasterizado 2024/30th Anniversary),Selena,0.8550643415727118,-0.43670562602205,0.8700211622341373,Amor Prohibido (Remasterizado 2024/30th Anniversary)
BATTER UP,BABYMONSTER,0.8498728001604752,-0.6053111392007234,0.7828555808200611,BABYMONSTER Debut Digital Single [BATTER UP]
SI NO ES CONTIGO,Cris Mj,0.8498728001604752,-0.7468636889468956,0.916609662645109,SI NO ES CONTIGO
Trance (with Travis Scott & Young Thug),Metro Boomin,0.847277029454357,0.3527928040268731,0.5123417074660317,HEROES & VILLAINS
Rock and A Hard Place,Bailey Zimmerman,0.847277029454357,-0.06415783170619027,0.38084190791893396,Rock and A Hard Place
obsessed,Olivia Rodrigo,0.847277029454357,-0.5895772642160579,0.8700211622341373,GUTS (spilled)
Eyes Closed,Imagine Dragons,0.8420854880421204,-0.7358363829976851,0.8790382913459382,Eyes Closed
Wanna Be,GloRilla,0.8394897173360018,-0.7068397024572258,0.8790382913459382,Wanna Be (Alternate Versions)
Don't Let Me Down,The Chainsmokers,0.8394897173360018,2.6773500530584196,-1.3865153979940585,Pop Party
DDU-DU DDU-DU,BLACKPINK,0.8368939466298836,0.472412313117407,-0.7132364243129184,SQUARE UP
telepatï¿½,Kali Uchis,0.8342981759237654,1.3080660719765753,-0.046720297465629244,Sin Miedo (del Amor y Otros Demonios) ï¿½
Wake Me Up,Avicii,0.8291066345115288,3.48753047781209,-2.209328429445898,TRUE
Overdrive (feat. Norma Jean Martine),Ofenbach,0.8265108638054102,-0.3992872300711845,0.7437813546689235,Overdrive (feat. Norma Jean Martine)
Chulo pt.2,Bad Gyal,0.8265108638054102,-0.23927050267732675,0.6641300475146815,Chulopt2
All Girls Are The Same,Juice WRLD,0.823915093099292,2.16939315420485,-0.7605763521498736,All Girls Are The Same
Push Up - Main Edit,Creeds,0.8213193223931738,-0.3216252868308741,0.6017615711580581,Push Up - Single
